40 4 195
40 5 159
40 14 215
40 33 48
40 57 126
40 85 214
40 102 115
40 106 114
40 106 184
40 107 169
40 114 142
40 125 167
40 126 143
40 127 207
40 152 174
40 159 167
40 191 214
40 191 199
40 198 203
40 199 203
40 204 215
60 11 70
60 28 159
60 57 197
60 76 89
60 85 191
60 102 115
60 106 191
60 130 188
60 148 170
60 152 174
60 154 157
60 159 167
60 184 188
60 191 214
60 199 203
80 4 25
80 9 26
80 24 86
80 26 70
80 33 48
80 44 47
80 44 168
80 44 142
80 83 164
80 85 197
80 95 104
80 95 153
80 102 115
80 139 148
80 141 158
80 148 170
80 152 174
80 152 167
80 154 157
80 172 180
80 184 185
80 191 214
100 21 25
100 25 184
100 26 70
100 42 219
100 43 131
100 48 119
100 48 58
100 58 131
100 85 219
100 91 205
100 106 191
100 106 146
100 124 127
100 139 148
100 151 184
100 152 167
100 152 174
100 153 174
100 153 166
100 162 174
100 191 214
100 192 202
100 199 203
120 25 184
120 28 95
120 33 53
120 42 219
120 85 219
120 87 234
120 95 104
120 102 106
120 117 240
120 117 214
120 130 149
120 139 148
120 141 148
120 152 167
120 153 174
120 154 198
120 191 214
120 192 202
120 196 219
120 199 203
140 3 164
140 10 70
140 34 239
140 54 93
140 60 109
140 75 98
140 85 219
140 98 146
140 113 193
140 114 146
140 121 158
140 141 148
140 149 209
140 152 167
140 153 174
140 153 166
140 162 174
140 167 174
140 187 225
140 191 214
140 192 202
140 193 199
140 199 203
160 3 164
160 9 10
160 24 35
160 42 84
160 75 98
160 76 222
160 85 219
160 110 225
160 121 158
160 126 177
160 131 134
160 139 148
160 141 148
160 149 209
160 153 174
160 153 166
160 191 214
160 191 213
160 192 202
160 220 222
180 5 70
180 18 30
180 42 84
180 47 93
180 48 93
180 58 131
180 80 191
180 85 219
180 89 241
180 96 113
180 110 225
180 127 191
180 133 200
180 139 148
180 141 148
180 149 209
180 152 172
180 153 166
180 159 172
180 173 176
180 188 194
180 191 214
180 191 213
180 192 202
180 214 221
200 5 70
200 8 191
200 30 43
200 42 84
200 45 93
200 59 130
200 61 67
200 77 82
200 84 203
200 85 219
200 89 241
200 92 149
200 102 131
200 121 134
200 126 177
200 131 202
200 141 148
200 149 209
200 152 172
200 159 172
200 160 240
200 161 172
200 173 176
200 182 183
200 191 213
200 191 214
200 192 202
200 204 207
200 206 212
200 212 216
220 5 70
220 20 30
220 30 32
220 48 160
220 55 139
220 65 141
220 67 225
220 80 85
220 85 219
220 85 120
220 89 241
220 98 106
220 106 160
220 126 177
220 149 209
220 153 166
220 153 157
220 159 172
220 161 172
220 173 176
220 191 214
220 192 202
220 204 207
220 206 218
220 212 216
240 0 22
240 38 86
240 38 233
240 46 86
240 57 210
240 64 192
240 83 127
240 89 241
240 106 108
240 108 160
240 123 201
240 125 174
240 126 177
240 144 204
240 152 172
240 153 166
240 154 174
240 159 172
240 160 240
240 160 172
240 161 172
240 173 174
240 191 214
240 192 202
240 204 207
240 212 216
240 214 219
260 5 56
260 25 29
260 32 43
260 42 225
260 43 151
260 57 210
260 64 192
260 67 71
260 72 123
260 92 218
260 99 169
260 99 106
260 106 160
260 106 212
260 123 201
260 149 212
260 152 167
260 153 166
260 154 167
260 160 240
260 183 238
260 184 224
260 191 214
260 192 210
260 199 203
260 204 207
260 214 219
280 22 167
280 25 81
280 34 151
280 35 38
280 42 225
280 58 197
280 72 217
280 79 211
280 79 203
280 81 160
280 92 218
280 106 160
280 114 149
280 123 201
280 123 231
280 123 197
280 153 159
280 159 161
280 160 240
280 173 174
280 184 224
280 184 191
280 191 214
280 192 210
280 204 207
280 214 219
300 4 232
300 13 151
300 13 222
300 30 151
300 58 210
300 79 229
300 92 218
300 99 152
300 106 160
300 106 169
300 118 215
300 123 201
300 126 188
300 152 172
300 153 159
300 160 240
300 169 214
