0 59 99
80 17 111
100 17 111
120 17 111
180 49 81
180 55 72
200 49 81
200 52 106
200 55 72
220 49 81
220 55 72
240 49 81
240 55 72
260 49 81
260 55 72
280 49 81
280 55 72
300 49 81
300 55 72
300 58 79
320 49 81
320 55 72
340 49 81
340 55 72
360 49 81
400 24 91
420 24 91
500 78 108
560 13 53
680 33 58
700 33 58
720 33 58
740 33 58
760 33 58
780 33 58
800 33 58
820 33 58
820 63 82
840 33 58
860 33 58
860 97 100
880 18 22
880 33 58
900 33 58
960 37 91
1000 37 91
1040 36 43
1060 36 43
1080 36 43
1100 36 43
1200 20 100
1220 20 100
1240 78 85
1460 66 108
1540 14 79
1580 47 107
1640 52 69
1660 32 69
1960 2 82
2000 23 59
2020 0 43
2020 23 59
2040 23 59
2060 23 59
2080 33 85
2140 11 41
2160 11 41
2180 11 41
2200 11 41
2240 1 74
2340 11 62
2360 26 47
2380 11 62
2400 10 42
2420 10 42
2440 10 42
2460 10 42
2480 10 42
2500 10 42
2520 10 42
2520 19 90
2540 19 90
2560 19 90
2580 19 90
2620 23 54
2680 2 40
2740 20 88
2780 20 88
2800 20 88
2820 20 88
2840 20 88
2860 20 88
2880 20 88
2900 20 88
3040 1 58
3140 95 111
3160 95 111
3180 95 111
3200 95 111
3220 95 111
3240 95 111
3260 95 111
3280 25 38
3280 95 111
3300 25 38
3300 95 111
3320 14 48
3320 25 38
3320 95 111
3340 25 38
3340 95 111
3360 25 38
3360 95 111
3380 25 38
3400 25 38
3420 25 38
3440 25 38
3480 7 38
3520 59 60
3560 8 21
3660 15 23
3660 61 65
3680 23 65
3700 61 65
3720 9 11
3720 9 50
3720 9 49
3740 9 49
3740 9 50
3760 9 50
3760 9 49
3780 9 50
3800 9 50
3820 9 50
3820 12 21
3840 9 50
3840 12 21
3840 89 106
3860 9 50
3860 12 18
3880 9 50
3880 12 18
3900 9 50
3900 12 18
3900 12 56
3940 18 19
3980 24 93
4000 24 93
4000 51 83
4020 24 93
4040 24 93
4360 5 11
4460 38 51
4760 51 72
4780 51 72
4800 51 72
4820 51 72
4840 51 72
5160 2 102
5180 24 112
5180 95 112
5200 24 112
5200 95 112
5220 24 112
5220 95 112
5240 24 112
5260 24 112
5260 95 109
5280 0 93
5280 0 96
5280 95 109
5300 95 109
5320 95 109
5340 95 109
5360 95 109
5380 95 109
5400 95 109
5420 11 37
5420 95 109
5440 16 95
5440 95 109
5460 16 95
5460 18 95
5460 95 109
5480 18 95
5480 95 109
5500 18 95
5520 18 95
5540 18 95
5540 18 26
5560 18 26
5560 18 95
5580 18 26
5580 18 95
5580 27 66
5600 7 27
5600 17 45
5600 18 95
5600 18 26
5600 26 70
5600 27 66
5620 7 27
5620 17 45
5620 22 56
5620 26 48
5620 27 66
5640 7 27
5640 17 45
5640 27 66
5640 48 58
5660 7 27
5660 17 45
5660 27 66
5660 48 58
5680 7 27
5680 15 67
5680 17 45
5680 48 58
5700 5 15
5700 7 27
5700 15 67
5700 17 45
5700 48 58
5720 5 15
5720 7 27
5720 17 45
5740 5 15
5740 5 48
5740 7 27
5760 5 15
5760 7 27
5780 5 15
5780 5 48
5780 7 27
5800 5 15
5800 5 48
5800 7 27
5820 5 15
5820 5 48
5840 5 15
5860 5 15
5880 5 15
5900 5 15
5920 5 15
5940 5 15
5940 7 49
6240 42 66
6260 14 73
6280 14 73
6640 12 28
6640 60 104
6660 12 28
6660 60 104
6680 12 28
6680 60 104
6700 12 28
6700 60 104
6720 60 104
6740 60 104
6760 60 104
6780 60 104
7060 77 108
7120 15 35
7240 34 85
7280 17 102
7300 45 112
7340 0 38
7360 9 30
7380 18 75
7400 18 75
7400 46 51
7420 18 75
7420 46 51
