0 39 96
0 54 67
0 67 115
20 29 67
20 39 96
20 54 67
20 75 115
40 29 67
40 39 96
40 54 67
60 31 105
60 39 96
60 54 56
80 1 56
80 39 96
80 66 67
100 1 56
100 11 31
120 1 56
120 18 39
120 66 67
140 1 56
140 11 31
160 1 56
160 11 31
180 1 56
180 11 31
180 19 114
200 1 56
200 11 31
200 19 114
200 40 81
220 1 56
220 11 31
220 19 114
220 27 87
220 40 81
240 1 56
240 11 31
240 15 30
240 19 114
240 30 37
240 40 81
240 53 93
260 1 56
260 11 31
260 19 114
260 19 74
260 40 81
260 64 74
280 11 31
280 19 114
280 40 81
280 53 93
280 56 70
280 56 103
300 3 117
300 11 31
300 34 74
300 40 81
300 53 93
300 56 117
300 81 117
300 103 115
320 3 117
320 3 62
320 11 31
320 40 81
320 53 93
320 56 117
340 2 72
340 3 117
340 3 62
340 11 31
340 40 81
340 53 93
340 56 117
360 3 117
360 3 62
360 11 31
360 40 81
360 53 93
360 56 117
380 3 117
380 3 62
380 11 31
380 27 72
380 40 81
380 53 93
380 56 117
400 3 117
400 3 63
400 11 31
400 23 80
400 27 72
400 40 81
400 48 63
400 53 93
400 56 117
420 3 117
420 11 31
420 27 72
420 40 81
420 48 63
420 53 93
420 56 117
420 114 120
440 3 117
440 5 63
440 48 63
440 53 93
440 56 117
460 3 117
460 23 63
460 48 63
460 53 93
460 56 117
480 2 117
480 3 117
480 5 104
480 23 63
480 39 49
480 48 63
480 53 93
480 56 117
500 3 117
500 5 104
500 23 63
500 27 117
500 39 49
500 48 63
500 53 93
520 2 117
520 3 117
520 5 104
520 23 63
520 39 49
520 48 63
520 53 93
540 3 117
540 39 49
540 43 78
540 48 63
560 3 117
560 5 104
560 48 63
580 3 117
580 5 104
580 14 78
580 48 63
600 2 89
600 3 117
600 5 104
600 14 78
600 14 40
600 48 63
620 3 117
620 5 104
620 5 112
620 14 78
620 25 55
620 48 63
640 3 117
640 5 104
640 25 55
640 48 63
660 3 117
660 25 55
660 48 63
660 50 117
680 3 117
680 25 55
680 48 63
680 50 117
700 25 55
700 48 63
700 50 117
700 51 90
720 25 55
720 48 63
720 50 117
720 66 75
740 25 55
740 48 63
740 50 117
760 11 94
760 40 121
760 48 63
760 50 117
760 66 75
780 3 15
780 11 15
780 24 57
780 48 63
780 50 117
800 3 15
800 15 57
800 48 63
800 50 117
800 57 119
820 13 58
820 15 57
820 15 94
820 15 24
820 48 63
840 3 15
840 10 106
840 48 63
840 63 101
840 69 72
860 3 15
860 5 15
860 10 106
860 13 85
860 15 44
860 38 91
860 48 63
880 3 15
880 10 106
880 13 85
880 15 44
880 48 63
880 50 117
880 81 117
880 83 95
900 3 15
900 10 106
900 13 85
900 15 44
900 15 91
900 37 113
900 41 91
900 48 63
900 50 117
900 81 117
920 3 15
920 10 106
920 13 85
920 15 44
920 37 113
920 41 97
920 48 63
920 50 117
920 81 117
940 3 15
940 10 106
940 11 13
940 13 85
940 37 113
940 48 63
940 50 117
940 81 117
960 3 15
960 10 106
960 13 85
960 37 113
960 39 97
960 48 63
960 50 117
980 3 15
980 10 106
980 13 85
980 37 113
980 37 97
980 48 63
980 50 117
980 72 106
1000 3 15
1000 10 106
1000 13 85
1000 18 37
1000 37 113
1000 37 104
1000 48 63
1000 50 117
1020 3 15
1020 10 106
1020 13 85
1020 18 37
1020 24 42
1020 37 113
1020 37 50
1020 48 63
1020 50 117
1040 3 15
1040 3 41
1040 10 106
1040 13 85
1040 18 37
1040 24 26
1040 37 113
1040 48 63
1040 50 117
1040 56 94
1060 3 15
1060 10 106
1060 13 85
1060 18 37
1060 37 113
1060 48 63
1060 55 72
1060 56 94
1080 3 15
1080 13 85
1080 24 26
1080 26 72
1080 37 113
1080 43 82
1080 48 63
1080 50 117
1080 56 94
1100 3 15
1100 10 106
1100 15 96
1100 48 63
1100 50 117
1120 3 15
1120 10 106
1120 13 85
1120 37 113
1120 44 117
1120 48 63
1120 50 117
1120 78 106
1140 10 106
1140 37 113
1140 48 63
1140 50 117
1160 10 106
1160 37 113
1160 44 85
1160 48 63
1160 50 117
1180 10 106
1180 19 117
1180 37 113
1180 38 99
1180 48 63
