40 6 226
40 12 22
40 13 218
40 22 145
40 52 193
40 52 143
40 58 63
40 58 198
40 71 207
40 80 235
40 85 190
40 88 162
40 92 227
40 92 104
40 100 208
40 103 104
40 104 227
40 132 199
40 136 143
40 156 210
40 171 218
40 171 186
40 191 214
60 5 156
60 12 22
60 13 218
60 22 145
60 22 227
60 30 173
60 40 130
60 40 143
60 58 198
60 64 207
60 68 213
60 88 162
60 98 180
60 98 191
60 100 208
60 102 156
60 128 145
60 141 227
80 5 156
80 5 231
80 9 143
80 10 88
80 10 72
80 40 130
80 52 175
80 54 220
80 58 198
80 58 63
80 63 209
80 64 207
80 98 180
80 98 218
80 165 174
80 176 215
80 200 207
80 212 220
100 5 156
100 8 139
100 10 72
100 14 233
100 15 30
100 30 52
100 33 52
100 40 130
100 48 233
100 58 198
100 68 213
100 72 128
100 98 155
100 100 208
100 140 217
100 152 224
100 153 186
100 165 174
100 176 215
100 198 215
100 215 216
100 215 237
120 13 84
120 17 139
120 27 224
120 27 72
120 29 106
120 30 52
120 30 224
120 32 173
120 33 52
120 40 130
120 58 198
120 63 209
120 69 107
120 84 217
120 118 199
120 145 157
120 176 215
140 3 12
140 27 72
140 32 173
140 32 137
140 32 113
140 33 52
140 40 130
140 40 206
140 58 198
140 68 213
140 69 107
140 72 84
140 73 233
140 83 166
140 84 198
140 87 118
140 87 113
140 102 110
140 110 170
140 119 173
140 140 170
140 145 157
140 165 174
160 27 160
160 30 224
160 32 107
160 32 128
160 33 52
160 41 148
160 58 198
160 59 151
160 69 107
160 70 99
160 81 118
160 87 118
160 89 130
160 89 200
160 99 204
160 102 110
160 145 157
160 176 215
160 204 207
180 2 160
180 3 185
180 15 158
180 15 50
180 27 72
180 32 137
180 32 62
180 32 80
180 40 206
180 50 148
180 54 194
180 55 151
180 58 198
180 59 151
180 60 72
180 69 107
180 70 99
180 75 186
180 81 118
180 84 127
180 99 204
180 99 199
180 102 110
180 111 173
180 130 151
180 136 194
180 145 157
180 176 215
180 194 210
180 204 207
180 212 213
200 2 160
200 15 158
200 15 50
200 16 141
200 21 33
200 24 94
200 27 72
200 32 182
200 39 114
200 40 219
200 50 80
200 59 70
200 60 72
200 81 237
200 83 184
200 83 190
200 86 210
200 89 149
200 99 204
200 99 167
200 102 110
200 145 157
200 160 176
200 176 215
200 194 197
200 204 207
220 2 160
220 11 199
220 13 71
220 27 72
220 40 219
220 43 120
220 60 72
220 60 102
220 69 212
