40 55 81
240 31 77
260 63 93
300 63 93
540 62 100
600 87 108
660 60 76
680 60 76
700 60 76
720 11 86
720 60 76
740 60 76
760 14 99
760 60 76
780 60 76
800 14 99
820 14 99
920 99 101
940 38 106
960 35 81
980 19 74
980 35 81
1000 35 81
1020 19 74
1020 35 81
1020 52 91
1040 35 81
1060 6 11
1060 35 81
1080 6 11
1080 35 81
1100 6 11
1100 13 17
1100 35 81
1120 6 11
1120 35 81
1140 6 11
1140 35 81
1160 6 11
1160 35 81
1160 45 100
1180 6 11
1180 35 81
1180 63 65
1200 35 81
1220 35 81
1220 63 65
1240 35 81
1260 35 81
1460 0 73
1460 58 60
1500 0 73
1720 19 104
1740 19 104
1760 19 104
1780 19 104
1800 16 51
1820 16 51
1840 16 51
1840 22 46
1860 16 51
1860 22 46
1880 16 51
1880 22 46
1900 16 51
1900 22 46
1920 16 51
1920 22 46
1940 16 51
1940 22 46
1960 16 51
1960 22 46
1980 22 46
2000 22 46
2020 2 51
2020 22 46
2040 22 46
2060 2 51
2060 22 46
2100 2 51
2200 99 110
2260 0 75
2280 0 75
2300 0 75
2340 1 38
2420 53 98
2760 30 60
2900 61 90
2960 34 56
3000 51 96
3040 51 96
3060 38 93
3060 39 101
3080 39 101
3100 39 101
3120 39 101
3140 39 101
3200 38 54
3220 38 54
3220 54 105
3280 33 56
3300 2 3
3300 33 56
3320 2 3
3320 2 33
3340 2 3
3340 33 56
3360 2 3
3400 25 87
3420 8 29
3440 25 87
3460 8 87
3500 2 25
3500 3 111
3520 2 25
3520 3 35
3520 26 90
3540 2 25
3540 51 112
3560 2 25
3580 2 25
3580 51 75
3600 51 75
3620 2 25
3640 2 25
3660 2 25
3680 2 25
3780 21 62
3820 0 58
3940 10 21
3960 10 21
3980 10 21
4180 15 92
4200 15 92
4220 15 92
4240 15 92
4260 15 92
4280 15 92
4320 24 92
4660 26 45
4700 43 95
4960 31 55
4980 31 55
5000 21 94
5000 31 55
5020 21 94
5020 31 55
5040 21 94
5040 31 55
5060 31 55
5060 82 87
5080 31 55
5080 82 87
5100 31 55
5100 82 87
5120 82 87
5140 82 87
5160 82 87
5240 90 95
5280 90 95
