40 25 65
60 25 65
60 29 89
80 22 65
80 25 65
80 69 89
100 25 65
100 30 82
120 30 82
140 30 82
140 80 120
140 98 119
160 77 98
180 98 119
200 44 98
200 98 119
200 109 112
220 44 112
220 98 119
240 44 112
240 47 81
240 74 81
240 84 112
260 25 50
260 44 112
260 47 81
260 84 112
260 98 101
280 13 14
280 25 84
280 44 112
280 47 81
300 23 25
300 44 112
300 47 81
320 9 81
320 44 112
320 47 81
340 9 81
340 44 53
340 47 81
340 60 125
360 15 35
360 44 112
360 47 81
360 49 112
360 53 59
360 60 125
380 15 35
380 20 53
380 49 112
380 53 125
400 15 35
400 37 58
400 49 112
400 49 125
400 53 59
400 53 125
400 110 125
420 15 35
420 19 125
420 44 60
420 49 112
420 49 125
420 53 125
440 14 67
440 44 60
440 49 125
460 2 122
460 8 83
460 14 67
460 19 78
460 44 60
460 53 125
460 60 112
480 2 122
480 8 83
480 14 67
480 44 60
480 53 125
480 60 112
480 78 122
500 8 83
500 14 67
500 44 60
500 53 125
500 60 112
500 80 118
520 8 83
520 10 112
520 14 67
520 44 60
520 53 125
540 8 83
540 14 67
540 44 60
540 53 125
560 8 83
560 10 112
560 14 67
560 23 35
560 44 60
560 53 125
580 8 83
580 10 112
580 14 67
580 23 35
580 44 60
580 53 125
580 73 111
600 8 83
600 10 112
600 14 67
600 23 35
600 44 60
600 53 125
600 53 124
620 8 83
620 10 112
620 10 63
620 14 67
620 23 35
620 44 60
620 53 125
620 90 94
640 8 83
640 10 112
640 14 67
640 23 35
640 44 60
640 45 115
640 53 125
640 90 94
660 8 83
660 10 112
660 14 67
660 23 35
660 44 60
660 45 115
660 53 125
660 90 94
680 8 83
680 10 112
680 44 60
680 44 125
680 45 115
680 53 125
700 8 83
700 44 125
700 44 60
700 44 59
700 45 115
700 53 125
700 64 102
700 104 107
720 8 83
720 44 60
720 45 115
720 53 125
740 8 83
740 43 80
740 45 115
740 53 125
740 117 120
760 45 115
760 53 125
780 45 115
780 53 125
800 45 115
800 53 125
800 61 94
820 45 115
840 43 83
840 45 115
840 61 94
840 63 74
860 63 74
880 51 102
880 61 94
880 63 74
900 0 119
900 51 102
900 61 94
920 0 119
920 1 57
920 51 102
920 61 94
920 63 74
940 0 119
940 51 102
940 51 75
940 61 94
960 0 119
960 6 79
960 16 123
960 51 102
960 61 94
960 63 74
960 63 119
960 65 118
980 0 119
980 16 123
980 44 63
980 51 75
980 63 119
980 65 118
1000 6 79
1000 16 123
1000 44 63
1000 63 74
1000 63 119
1000 65 118
1020 0 16
1020 16 123
1020 23 45
1020 63 119
1020 65 118
1020 114 116
1040 0 16
1040 16 123
1040 63 119
1040 65 118
1040 72 83
1040 114 116
1060 0 16
1060 16 123
1060 16 106
1060 63 119
1060 65 118
1060 114 116
1080 0 16
1080 16 123
1080 16 106
1080 24 106
1080 63 119
1080 65 118
1080 114 116
1100 0 16
1100 7 116
1100 16 123
1100 16 106
1100 24 106
1100 63 119
1100 65 118
1120 0 16
1120 16 123
1120 16 106
1120 24 106
1120 42 71
1120 45 109
1120 63 119
1120 65 118
1120 106 109
1140 0 16
1140 16 106
1140 24 106
1140 63 119
1140 65 118
1140 71 106
1140 78 109
1140 106 109
1160 0 16
1160 24 106
1160 25 36
1160 45 109
1160 63 119
1160 106 109
1180 0 16
1180 16 106
1180 24 106
1180 45 109
1180 63 119
1180 71 106
1180 106 109
1200 0 16
1200 1 42
1200 2 54
1200 16 18
1200 63 119
1200 71 106
1200 106 109
1220 0 16
1220 1 42
1220 1 104
1220 2 54
1220 16 106
1220 16 20
1220 23 98
1220 63 119
1220 71 106
1240 0 16
1240 1 104
1240 2 54
1240 16 106
1240 16 104
1240 20 106
1240 59 106
1240 63 119
1240 71 106
1260 0 16
1260 2 54
1260 16 106
1260 16 104
1260 59 106
1260 63 119
1260 106 123
1280 0 16
1280 1 104
1280 2 54
1280 16 104
1280 52 71
1280 106 123
1300 0 16
1300 1 104
1300 2 54
1300 16 104
1300 52 71
1300 59 106
1300 59 71
1300 71 109
1300 71 79
1320 0 16
1320 1 104
1320 2 54
1320 15 106
1320 16 104
1320 20 96
1320 52 71
1320 59 71
1320 59 106
1340 0 16
1340 1 104
1340 2 54
1340 16 104
1340 20 96
1340 52 71
1340 59 71
1340 59 118
1340 71 109
1360 0 16
1360 1 104
1360 2 54
1360 15 106
1360 16 104
1360 20 96
1360 52 71
1360 59 106
1360 60 85
1360 71 118
1380 0 16
1380 1 104
1380 2 54
1380 15 106
1380 16 104
1380 17 85
1380 20 96
1380 69 115
1380 71 118
1400 0 16
1400 1 104
1400 2 54
1400 20 96
1400 52 71
1400 70 123
1400 71 118
1420 0 16
1420 2 54
1420 16 104
1420 20 96
1420 52 71
1420 71 118
1420 76 85
1440 0 16
1440 1 104
1440 2 54
1440 20 96
1440 52 71
1440 71 118
1440 71 103
1460 0 16
1460 1 104
1460 2 54
1460 20 96
1460 47 104
1460 71 118
1460 104 108
1480 0 16
1480 2 54
